signal_date,symbol,name,industry_code,industry_name,rank,selection_reason,was_held,score_pre_neutral,score,target_weight,regime,target_exposure,signal_close,total_mv,circ_mv,z_size,mom_12_1,mom_6_1,trend,volatility,avg_amount_20,z_mom_12_1,z_mom_6_1,z_trend,z_low_vol,z_liquidity,planned_execution_date
2018-01-31,000046.SZ,DEMO45,801006.SI,IND6,11,NEW_ENTRY,False,0.047780295258979505,-0.1591365152592612,0.017848678912933402,RISK_OFF,0.29999999999999993,8.214095772244054,1546552.827047606,1082586.9789333243,0.7236380117374156,0.07798335910433063,0.3457732160147573,0.03934507455342584,0.25813033547795783,124185931.9092805,0.05552346390929674,1.9922066014337225,-0.36634909364293483,-1.1058606633608887,-0.9396974067740087,2018-02-01
2018-01-31,000026.SZ,DEMO25,801004.SI,IND4,12,NEW_ENTRY,False,-0.6190295103841627,-0.2877526364218787,0.020051843491136406,RISK_OFF,0.29999999999999993,10.732951313913155,893301.4700130722,625311.0290091505,-0.39188634159845764,-0.042241769662735074,-0.09299996154421919,0.022866783504671195,0.22976867327288023,138143871.42311245,-0.6349694984227203,-1.4509602559715118,-0.5995782950354467,0.13713799868674087,-0.4408899022393937,2018-02-01
2018-01-31,600034.SH,DEMO34,801002.SI,IND2,13,NEW_ENTRY,False,-0.09555855708244995,-0.30000710137042286,0.01951090060512716,RISK_OFF,0.29999999999999993,10.050672681129974,1207843.7805723741,845490.6464006619,0.22123567530922217,0.03482202783022137,0.09369651341161034,0.06325970986793217,0.23613904703215635,161181733.79526782,-0.19236643893618324,-0.11889222898099519,-0.02786791986751463,-0.14205459595977193,0.281392495134948,2018-02-01
2018-01-31,600042.SH,DEMO42,801006.SI,IND6,14,NEW_ENTRY,False,-0.8330422101259135,-1.4101134829034994,0.017990902781366756,RISK_OFF,0.29999999999999993,7.706584440901829,1283772.3635705097,898640.6544993569,0.3451456896750613,-0.10076847450802107,0.07438448694013244,0.008468811451277647,0.2560897322176424,118750522.3563145,-0.9711078599997855,-0.30307583127455,-0.8033632332762642,-1.0164277132043926,-1.0874926523876052,2018-02-01
2018-01-31,000038.SZ,DEMO37,801002.SI,IND2,15,NEW_ENTRY,False,-1.188974847672144,-2.122863058908516,0.017025964323250476,RISK_OFF,0.29999999999999993,8.33922522818115,1132713.9717638087,792899.7802346662,0.09071181580589309,-0.1774905533814749,-0.02581935491067333,0.025696740157400644,0.270603496410608,121010152.61443028,-1.3365867418872346,-1.2587448069251772,-0.5595238665671864,-1.3969541546172126,-1.0610111571805592,2018-02-01
2018-02-28,600046.SH,DEMO46,801000.SI,IND0,1,HOLD_BUFFER,True,1.3126401991775336,1.8590360940095645,0.014403157276535702,RISK_OFF,0.3,13.274365949085878,2603425.1053439314,1822397.573740752,1.6778743433882077,0.24119907024109422,0.3646075940252498,0.2336648855458845,0.2337197214295891,176883784.70445406,1.3472966471065537,2.4543257884268894,1.8982039107685984,-0.28241173773760514,1.2197297593709342,2018-03-01
2018-02-28,000030.SZ,DEMO29,801006.SI,IND6,2,HOLD_BUFFER,True,1.2997978338734502,1.832925843985349,0.015452751671260843,RISK_OFF,0.3,16.06419291448557,1574138.7929844062,1101897.1550890843,1.0267996957848924,0.3345974031767014,0.11321889931353812,0.22466521634501846,0.21784482000310407,215316612.05409282,1.766740423166932,0.38850437646280256,1.8982039107685984,0.5644083051734484,2.0612556282248398,2018-03-01
2018-02-28,000022.SZ,DEMO21,801002.SI,IND2,3,HOLD_BUFFER,True,1.412727008070133,1.616883944286299,0.013751362699158042,RISK_OFF,0.3,15.215508650541445,1075623.1558315195,752936.2090820636,0.461682041621755,0.4636117997736655,0.4197128270220103,0.21825594947471783,0.2447976960555766,231628509.53889322,1.766740423166932,2.4543257884268894,1.813644596705058,-0.8733477502595687,2.0612556282248398,2018-03-01
2018-02-28,600008.SH,DEMO08,801005.SI,IND5,4,HOLD_BUFFER,True,0.4957349032029117,1.1458348189851493,0.01541432187712674,RISK_OFF,0.3,11.03480345147172,458877.0099983495,321213.90699884464,-0.80249415875357,0.13159408899202063,0.07013649744030892,0.13375299445859024,0.21838793384571317,148832938.13656884,0.7682067392682965,-0.002571615255317599,0.5020305270987053,0.5354368063812406,0.44984927169017525,2018-03-01
2018-02-28,000016.SZ,DEMO15,801007.SI,IND7,5,HOLD_BUFFER,True,0.7808314580187755,0.9412962603550211,0.0169339795384575,RISK_OFF,0.3,10.13899023834243,561061.59292613,392743.115048291,-0.5041390981367584,0.1898644938913927,0.13114096749134685,0.05323155860112383,0.19878977051634714,168763928.38502496,1.0760741648024852,0.5511900736739308,-0.7477843244103564,1.5255730423730434,1.0102052579006424,2018-03-01
2018-02-28,600010.SH,DEMO10,801006.SI,IND6,6,NEW_ENTRY,False,0.06963922759654925,0.5462459761138911,0.014667892147361182,RISK_OFF,0.3,10.193311822087761,459938.3452679802,321956.8416875861,-0.799065792749764,0.04310821948069132,0.04067719805943715,0.11097458268208582,0.22950140842043865,136862404.65482366,0.3006981147847095,-0.26998532061454245,0.14847501695532356,-0.05739289148124886,0.07599277297760668,2018-03-01
2018-02-28,000008.SZ,DEMO07,801003.SI,IND3,7,NEW_ENTRY,False,-0.2765207969092649,0.5337146139228349,0.018832945173209985,RISK_OFF,0.3,8.214717069670003,327942.7260956647,229559.9082669653,-1.3010324849264503,-0.13314211754812255,-0.017237161283603086,0.044632458017346055,0.17874537813485886,115095990.17864695,-0.6305076594723823,-0.7956968531666019,-0.8812554120130391,1.5255730423730434,-0.6963004213326353,2018-03-01
2018-02-28,000046.SZ,DEMO45,801006.SI,IND6,8,HOLD_BUFFER,True,0.337490090923886,0.21288913041150245,0.014280025095799908,RISK_OFF,0.3,9.00151230534141,1694807.8875060803,1186365.5212542561,1.1364092037923652,0.19358634708117206,0.09163820552270763,0.12390773076196382,0.23573501333471697,117888926.10595174,1.095738304115269,0.19260788835501164,0.349217097307814,-0.38991411093228034,-0.5893963559717651,2018-03-01
2018-02-28,600000.SH,DEMO00,801001.SI,IND1,9,NEW_ENTRY,False,-0.4531742079244575,0.15606274522391675,0.015786301634164487,RISK_OFF,0.3,8.881960707600761,266458.82122802286,186521.174859616,-1.554528853149655,-0.13481147783239678,-0.06270211277549187,0.07143454091479473,0.21324196030140347,112467521.51829049,-0.6393276025274556,-1.2084001895642653,-0.4652464213648392,0.8099401510345346,-0.79930576129176,2018-03-01
2018-02-28,600004.SH,DEMO04,801003.SI,IND3,10,NEW_ENTRY,False,-0.5711061031738168,0.15229460281791896,0.016336778011282343,RISK_OFF,0.3,7.749117309096726,273702.46687365306,191591.7268115571,-1.554528853149655,-0.14458063571616298,-0.0642770081191284,0.008115077579140317,0.20605665964571976,105646377.58054207,-0.690942234217522,-1.222696137134162,-1.4379663827085531,1.1932279867261317,-1.0768773370979512,2018-03-01
2018-02-28,600018.SH,DEMO18,801002.SI,IND2,11,HOLD_BUFFER,True,0.32956638722305487,0.14290011558291768,0.015731586501747396,RISK_OFF,0.3,10.355529362045688,647689.7974842045,453382.8582389431,-0.2910652412184224,-0.033332240607322206,0.10167140366912619,0.146905838052934,0.21398362498306006,150157746.15712607,-0.10316946936175357,0.28368319392318153,0.706182615157408,0.770377290096184,0.4893621242218424,2018-03-01
2018-02-28,000004.SZ,DEMO03,801001.SI,IND1,12,NEW_ENTRY,False,-0.46971009032851296,0.09550570658939429,0.01636507635590626,RISK_OFF,0.3,8.627112965961258,292526.7968766152,204768.75781363063,-1.4706275216491176,-0.1902048248433742,-0.013280134422054224,0.01245064078083069,0.2057003483007621,126675240.34979197,-0.931994302981005,-0.7597773561829145,-1.3807660417283891,1.2122348189779122,-0.2688867058490233,2018-03-01
2018-02-28,600038.SH,DEMO38,801004.SI,IND4,13,HOLD_BUFFER,True,0.4613457342016471,-2.4248049001084307e-15,0.014679182050012897,RISK_OFF,0.3,9.935011678208308,1405688.9835049624,983982.2884534737,0.8588399325726896,0.1749950480958442,0.1260828954315747,0.1490018151216841,0.2293248966399682,109943552.82275692,0.9975125346902322,0.5052759541970808,0.7387153592776606,-0.047977166022763654,-0.9005071446644668,2018-03-01
2018-02-28,000006.SZ,DEMO05,801002.SI,IND2,14,NEW_ENTRY,False,-0.08981772421750374,-0.09651763308801525,0.01562587900883224,RISK_OFF,0.3,8.26584571786389,304116.56504588487,212881.59553211936,-1.4129671810864568,-0.05483102595487377,0.04504989421964267,0.09808188438169263,0.2154312025887148,107811963.53298664,-0.21675673048500968,-0.23029262909826476,-0.05163922144921817,0.6931586858853587,-0.987801966877864,2018-03-01
2018-02-28,600020.SH,DEMO20,801003.SI,IND3,15,HOLD_BUFFER,True,-0.5293321269151795,-0.19917760068735993,0.01361743119570194,RISK_OFF,0.3,8.279486940113491,561889.33348565,393322.533439955,-0.5019513557974007,-0.12398276652396267,0.08631378751046559,0.043787395432147935,0.2472053545195064,128666235.71752754,-0.5821148977566932,0.14427604138449118,-0.8943720654629952,-1.0017802607341626,-0.1993525901095335,2018-03-01
2018-02-28,600048.SH,DEMO48,801001.SI,IND1,16,HOLD_BUFFER,True,0.08518298436203577,-0.2515684518133044,0.014091880841257912,RISK_OFF,0.3,14.832572291921668,3156460.702921733,2209522.492045213,1.6778743433882077,0.2247051760608194,-0.04791342127371501,0.005104498373129651,0.23888237094105255,204297897.15043578,1.260152362678057,-1.0741573910246482,-1.4379663827085531,-0.5578046339440921,1.8621701982474683,2018-03-01
2018-02-28,600034.SH,DEMO34,801002.SI,IND2,17,HOLD_BUFFER,True,0.34470226985899194,-0.27968959822846634,0.015408748319049441,RISK_OFF,0.3,11.474979941438278,1379010.4995142198,965307.3496599538,0.830404572299169,0.013819202606866865,0.028367637384926425,0.20035367976652707,0.21846692779171498,145000467.2429796,0.14595173474936302,-0.38172406866679504,1.5357742095373048,0.5312230065631606,0.3335324368684607,2018-03-01
2018-02-28,600036.SH,DEMO36,801003.SI,IND3,18,HOLD_BUFFER,True,-0.4386163966423038,-0.486831616053385,0.014180785285345453,RISK_OFF,0.3,9.003609721915085,1174045.450545197,821831.8153816378,0.5916136720471704,-0.1777125712153098,0.10758860408874416,0.07992451768734488,0.23738473142649227,118298097.27412705,-0.8659923939461538,0.33739596112465237,-0.3334691008748912,-0.4779155610034967,-0.5739477365414747,2018-03-01
2018-02-28,600042.SH,DEMO42,801006.SI,IND6,19,HOLD_BUFFER,True,-0.4093246631677952,-0.9028017400470206,0.012789592187675761,RISK_OFF,0.3,8.482742012279674,1413065.6513495354,989145.9559446749,0.8666071700091231,-0.13162432153219905,0.2058739971499699,0.11625255718561811,0.2632063522418097,101638438.05530697,-0.6224884951519117,1.2295713248828264,0.23039718898511055,-1.821198997395814,-1.0768773370979512,2018-03-01
2018-02-28,000038.SZ,DEMO37,801002.SI,IND2,22,HOLD_BUFFER,True,-0.3807717214279794,-1.3835768285527357,0.011650323130113964,RISK_OFF,0.3,8.802386125158634,1195624.9502811118,836937.4651967781,0.6186425532128058,-0.07589148174070759,0.1407574984762372,0.0880696696183616,0.2889449390186618,135044708.5443917,-0.3280281094046907,0.6384831267137829,-0.20704398509327196,-1.821198997395814,0.016378887640593958,2018-03-01
2018-03-30,600046.SH,DEMO46,801000.SI,IND0,1,HOLD_BUFFER,True,1.2522504300650337,2.036734486143171,0.015164053471630471,RISK_OFF,0.3,12.66888065076095,2484674.7535288734,1739272.3274702113,1.68048289255121,0.29059935966918915,0.480122814623718,0.14340618309372566,0.21754261728536722,181078317.51652837,1.5302030338658428,2.002232623352809,1.0055067110190787,0.2870291041667796,1.0800101605520913,2018-04-02
2018-03-30,000030.SZ,DEMO29,801006.SI,IND6,2,HOLD_BUFFER,True,1.5858982158779946,1.630567779762607,0.015677770661866843,RISK_OFF,0.3,16.993067670359796,1665159.7234991943,1165611.806449436,1.1142273525757478,0.3833371642731087,0.24024000307320814,0.25101712047709834,0.21041434729604225,220310589.6419074,2.0944833226274726,1.351665704204773,1.6902004925819762,0.6994165490065519,1.8908252842881796,2018-04-02
2018-03-30,000022.SZ,DEMO21,801002.SI,IND2,3,HOLD_BUFFER,True,1.299415725026787,1.5199395521265358,0.013765914786529467,RISK_OFF,0.3,14.944481137122752,1056463.5289011237,739524.4702307865,0.40983172965499737,0.4431919290203492,0.3155695728789252,0.15596892000703555,0.23963738930752315,211315779.59801656,2.0944833226274726,2.002232623352809,1.2398668996066,-0.9912062309396861,1.781612486835571,2018-04-02
2018-03-30,600000.SH,DEMO00,801001.SI,IND1,4,HOLD_BUFFER,True,0.2650141595282387,1.3915089315563498,0.01676521973317541,RISK_OFF,0.3,9.350273821122176,280508.2146336653,196355.75024356568,-1.5721035254221174,0.011481551572051885,0.08571286873562944,0.1204197266188578,0.19676615835496347,155240555.03776765,-0.3568456552882094,-0.13115530294571173,0.5766900995129207,1.457916317877188,0.38054420965878666,2018-04-02
2018-03-30,600008.SH,DEMO08,801005.SI,IND5,5,HOLD_BUFFER,True,0.30768655012693136,0.8844672506186568,0.014680211648036293,RISK_OFF,0.3,10.635957112357858,442291.17624551104,309603.82337185775,-0.9381575409669679,0.1838802549368772,0.09582473866039609,0.0772087388733449,0.224712555919793,174593807.0495232,0.8087007117255138,-0.034123197805774275,-0.22941889623960915,-0.12776897131812653,0.9143256928372306,2018-04-02
2018-03-30,000006.SZ,DEMO05,801002.SI,IND2,6,HOLD_BUFFER,True,0.3113364366357654,0.701503638019681,0.0160735804102812,RISK_OFF,0.3,8.685382523087856,319552.14132809127,223686.49892966385,-1.441378169694309,0.06960255868869236,0.11536454388532902,0.14148274958009877,0.20523292239006755,120444047.15440348,0.036096561618282036,0.15337807041720922,0.9696247018597871,0.9991743557119639,-0.7725155043543603,2018-04-02
2018-03-30,000032.SZ,DEMO31,801007.SI,IND7,7,NEW_ENTRY,False,-0.16950102271548417,0.4654252835336183,0.014548306335238143,RISK_OFF,0.3,10.037917423685736,1067284.8391313576,747099.3873919502,0.42560862378701864,0.1049373911678777,0.08188139972322506,0.04482054318967599,0.22674996008872209,125659897.71673605,0.27498690604273945,-0.16792154962590866,-0.8336266975183453,-0.24563766885466998,-0.5799059150657547,2018-04-02
2018-03-30,600036.SH,DEMO36,801003.SI,IND3,8,HOLD_BUFFER,True,-0.10909102154365019,0.3490847864408762,0.016032359386791838,RISK_OFF,0.3,9.066470936291541,1182242.3765597474,827569.6635918231,0.5839759728970789,0.009160853088842957,0.05933947989963517,0.07520539521600633,0.2057605996277423,126331682.63746953,-0.3725353422362279,-0.38423069428978157,-0.26679164396005633,0.968646967149146,-0.5556815973883487,2018-04-02
2018-03-30,600018.SH,DEMO18,801002.SI,IND2,9,HOLD_BUFFER,True,0.3894963379932761,0.26460008240664107,0.014639750516927943,RISK_OFF,0.3,10.805630561104081,675841.5166550281,473089.06165851967,-0.2817602862064294,0.05398378813369398,0.17278138516842123,0.18279098814199712,0.22533361323741938,160136532.174936,-0.06949820749709602,0.7043421375615633,1.6902004925819762,-0.1636986205455737,0.5216193332676535,2018-04-02
2018-03-30,600010.SH,DEMO10,801006.SI,IND6,10,HOLD_BUFFER,True,0.10483665546995627,0.08561014172247182,0.015484679307556126,RISK_OFF,0.3,9.309661809238495,420066.6596176654,294046.6617323657,-1.0179720693242467,0.06372384037770806,0.20129466743627544,0.01472097046603893,0.21303817892205287,146031359.93156683,-0.0036480457153645588,0.9779516502910293,-1.3951398127410093,0.5476216223889124,0.10269788845496898,2018-04-02
2018-03-30,600038.SH,DEMO38,801004.SI,IND4,11,HOLD_BUFFER,True,0.2234676253206354,-4.322757599792611e-16,0.015101458953571201,RISK_OFF,0.3,9.400711796290777,1330091.743941886,931064.2207593201,0.7664013061288486,0.18749308773244922,0.0897655202852301,0.06537634722253038,0.21844431660648542,133903257.13684925,0.8331262094660389,-0.09226661923220397,-0.45015435841332824,0.23486364472058066,-0.291227993281543,2018-04-02
2018-03-30,000004.SZ,DEMO03,801001.SI,IND1,12,HOLD_BUFFER,True,-0.6900826913300597,-0.2855785847998044,0.01631963771995812,RISK_OFF,0.3,8.580152912945731,290934.4827451104,203654.1379215773,-1.5721035254221174,-0.10741104313931649,-0.015465934386799995,0.012656046753869,0.20213854850708152,118533050.92040801,-1.160650029253959,-1.1020531028138374,-1.4304324565048905,1.1781912757913862,-0.8451794721095034,2018-04-02
2018-03-30,000014.SZ,DEMO13,801006.SI,IND6,13,NEW_ENTRY,False,-0.05876586176468686,-0.3326049896926053,0.018493618128760877,RISK_OFF,0.3,9.771101261953131,498318.18813302676,348822.7316931187,-0.7535099975763009,-0.0009513346995655425,-0.08127097097151859,0.12009869231527093,0.17837655443655373,139962003.96640617,-0.44090142335691007,-1.3631093848415308,0.5707011449999936,1.457916317877188,-0.09016921946898808,2018-04-02
2018-03-30,600020.SH,DEMO20,801003.SI,IND3,14,HOLD_BUFFER,True,-0.8437781745526173,-0.3490847864408766,0.01374942279275871,RISK_OFF,0.3,8.048251977331573,546196.5182114792,382337.56274803536,-0.6114833478016991,-0.061655135578979725,0.073695152699222,0.01251605700680658,0.23992482670698853,119613782.73793003,-0.8513052906597861,-0.24647564375928385,-1.4304324565048905,-1.0078351710463922,-0.8039429138482335,2018-04-02
2018-03-30,000046.SZ,DEMO45,801006.SI,IND6,15,HOLD_BUFFER,True,0.4405040013829382,-0.4233320587907844,0.015336298662303306,RISK_OFF,0.3,9.35024290507061,1760467.0068837276,1232326.9048186091,1.2003939827205805,0.1697099445135697,0.08168829969619651,0.1386382022069126,0.2150993504698944,143329482.04567626,0.712898634847988,-0.16977451077597916,0.9165591427044605,0.42837792521361834,0.017849248929455445,2018-04-02
2018-03-30,600028.SH,DEMO28,801007.SI,IND7,16,NEW_ENTRY,False,-0.8130184505120929,-0.4654252835336182,0.01513973816346803,RISK_OFF,0.3,8.749877045405215,823113.5589209349,576179.4912446545,0.02343368756863457,-0.17301320617170834,-0.03835904871498774,0.08809463418197527,0.21789200349803775,120853447.46463355,-1.4924981034951375,-1.3217322613671536,-0.026340498985928194,0.26681627725068124,-0.7570984261761095,2018-04-02
2018-03-30,600034.SH,DEMO34,801002.SI,IND2,17,HOLD_BUFFER,True,0.23874004075377672,-0.5255205123170897,0.013342676596504944,RISK_OFF,0.3,11.161287363879355,1341312.363196675,938918.6542376725,0.7794066174748929,0.1021192242650375,0.20140601210291464,0.13386161245312644,0.2472388397495796,184065615.02365333,0.2559339541867576,0.979020098311078,0.8274509743787732,-1.430968295167092,1.1543515000279838,2018-04-02
2018-03-30,600042.SH,DEMO42,801006.SI,IND6,20,HOLD_BUFFER,True,0.031525137568894024,-0.9602408730016923,0.014323138362771062,RISK_OFF,0.3,8.342935846919456,1389776.5674859174,972843.5972401423,0.8343571366715843,0.09014797159497778,0.20186340115538992,0.08632727333497514,0.23031459986786973,107919447.56775475,0.17499918039867182,0.9834091403932882,-0.05931094358437546,-0.45186059426270614,-1.271376432591012,2018-04-02
2018-03-30,600048.SH,DEMO48,801001.SI,IND1,21,HOLD_BUFFER,True,-0.2401450560909891,-1.105930346756544,0.01395595410878568,RISK_OFF,0.3,15.611917757636952,3322310.1111103795,2325617.0777772656,1.68048289255121,0.09358317284885165,-0.014801601109271978,0.04698568552953142,0.23637422817240733,217035822.63972798,0.1982237538047766,-1.0956782525722244,-0.7932355653479546,-0.8024245651742039,1.8908252842881796,2018-04-02
2018-03-30,000038.SZ,DEMO37,801002.SI,IND2,23,HOLD_BUFFER,True,-0.6174509146667277,-1.960522760235765,0.01140621025308432,RISK_OFF,0.3,9.03178531492799,1226784.159950248,858748.9119651736,0.6412313761516444,-0.01773530860582906,0.08491783820440935,0.11741000588100592,0.2892133151746633,126855885.31357999,-0.554373853419803,-0.13878430595591307,0.5205432005858699,-2.1002892496398675,-0.5368683493852108,2018-04-02
2018-04-30,000030.SZ,DEMO29,801006.SI,IND6,1,HOLD_BUFFER,True,1.9484569744057534,2.4339023867376897,0.0169704056443127,RISK_OFF,0.30000000000000004,16.41306234412396,1608324.693627129,1125827.2855389903,1.0046236909877555,0.4076643135132687,0.26086257207276153,0.1695883351626235,0.19416346852830357,253083613.4656837,2.275672595724446,1.724649929441744,1.8122433226366685,1.427507998844256,2.4970348184949698,2018-05-01
2018-04-30,600046.SH,DEMO46,801000.SI,IND0,2,HOLD_BUFFER,True,0.9381262472060556,1.6510583933086809,0.01389565866019916,RISK_OFF,0.30000000000000004,12.375812111576378,2427196.9052138566,1699037.8336496993,1.5333122562586141,0.28447171883594913,0.14399546132850016,0.10151185671510099,0.237126782026526,175101129.4687311,1.846284188080166,0.982972127572608,0.4989394593719057,-0.5662376203670643,1.3373896103110299,2018-05-01
2018-04-30,000022.SZ,DEMO21,801002.SI,IND2,3,HOLD_BUFFER,True,1.5424837204567443,1.525092333229065,0.015218600494153479,RISK_OFF,0.30000000000000004,14.954442427691713,1057167.717965323,740017.4025757262,0.3135800762475969,0.3976480069970134,0.19890040163310907,0.11375513717951513,0.21651352392737458,211062671.17840037,2.275672595724446,1.6222882900044988,0.7351318697261497,0.39033648173415764,2.3320357714653426,2018-05-01
2018-04-30,600036.SH,DEMO36,801003.SI,IND3,4,HOLD_BUFFER,True,-0.03620895374112073,0.9995236492208699,0.016186201537300243,RISK_OFF,0.30000000000000004,8.74313745996567,1140080.5982714933,798056.4187900453,0.4379311103922376,0.012134317733693223,0.034108781425017165,0.025312048073835358,0.20357048036494702,131656000.30213328,-0.03233809067299817,-0.2965544525223915,-0.9710764014771913,0.9909683767326404,-0.18111946626042477,2018-05-01
2018-04-30,600000.SH,DEMO00,801001.SI,IND1,5,HOLD_BUFFER,True,0.40549939739442803,0.885035525794071,0.015814321760448103,RISK_OFF,0.30000000000000004,9.362141258782255,280864.23776346765,196604.96643442733,-1.6415356879784135,0.006266401668045374,0.12936015979326854,0.10568300575526024,0.20835751745439943,143510682.46212333,-0.07281581354970498,0.8125578668225162,0.5794075780763275,0.7688222374109437,0.2779777457868363,2018-05-01
2018-04-30,000014.SZ,DEMO13,801006.SI,IND6,6,HOLD_BUFFER,True,0.761292633241159,0.8720034166268995,0.01738004292539836,RISK_OFF,0.30000000000000004,10.302259163986951,525406.8075483909,367784.76528387365,-0.8379006651575168,0.16628787467862005,0.03208541634129536,0.1588871094057953,0.18958715098550485,116053974.81945305,1.0310351560925017,-0.3201146274965754,1.6057996074414929,1.5443101439906906,-0.852787158062634,2018-05-01
2018-04-30,600038.SH,DEMO38,801004.SI,IND4,7,HOLD_BUFFER,True,0.41544207240294967,0.8404937743952707,0.016778861046222792,RISK_OFF,0.30000000000000004,9.439159081517493,1335531.5891116115,934872.1123781279,0.6985226648463955,0.09502170377774899,0.07985952600840207,0.05523547041582,0.19638000536239156,129610165.59668365,0.5394309334116171,0.23616974849082734,-0.3938058513542843,1.3246479016367563,-0.26451406613490386,2018-05-01
2018-04-30,000006.SZ,DEMO05,801002.SI,IND2,8,HOLD_BUFFER,True,0.7674286913195146,0.6698266071086414,0.01603342148576669,RISK_OFF,0.30000000000000004,9.217149685234219,339116.89105559303,237381.82373891512,-1.5589646260743524,0.053896323712884664,0.17563032798359557,0.19165891412499736,0.20551027272358216,117320199.2061563,0.25574218959843614,1.3513302650512213,2.046420493698264,0.9009508198380022,-0.7950036607252229,2018-05-01
