signal_date,date,attempt,symbol,side,status,reason,shares,price,notional,commission,stamp_duty,transfer_fee,fees
2018-02-28,2018-03-01,1,600038.SH,SELL,FILLED,,700.0,9.908042160896988,6935.629512627892,5.0,3.467814756313946,0.06935629512627893,8.537171051440225
2018-02-28,2018-03-01,1,600042.SH,SELL,FILLED,,700.0,8.502198968132792,5951.539277692954,5.0,2.975769638846477,0.05951539277692954,8.035285031623406
2018-02-28,2018-03-01,1,600046.SH,SELL,FILLED,,200.0,13.244723980545215,2648.944796109043,5.0,1.3244723980545217,0.026489447961090436,6.350961846015612
2018-02-28,2018-03-01,1,600048.SH,SELL,FILLED,,200.0,14.832960903005148,2966.5921806010297,5.0,1.4832960903005148,0.029665921806010298,6.5129620121065255
2018-02-28,2018-03-01,1,000004.SZ,BUY,FILLED,,1900.0,8.6564881613908,16447.327506642523,5.0,0.0,0.16447327506642526,5.164473275066425
2018-02-28,2018-03-01,1,000006.SZ,BUY,FILLED,,1900.0,8.299570490493169,15769.183931937021,5.0,0.0,0.15769183931937023,5.15769183931937
2018-02-28,2018-03-01,1,000008.SZ,BUY,FILLED,,2300.0,8.258983561865756,18995.662192291238,5.0,0.0,0.1899566219229124,5.189956621922913
2018-02-28,2018-03-01,1,000032.SZ,BUY,FILLED,,1500.0,10.451971099309338,15677.956648964007,5.0,0.0,0.1567795664896401,5.15677956648964
2018-02-28,2018-03-01,1,600000.SH,BUY,FILLED,,1800.0,8.880181989728733,15984.32758151172,5.0,0.0,0.1598432758151172,5.159843275815117
2018-02-28,2018-03-01,1,600010.SH,BUY,FILLED,,1400.0,10.164644770615189,14230.502678861263,5.0,0.0,0.14230502678861265,5.142305026788613
2018-03-30,2018-04-02,1,000008.SZ,SELL,FILLED,,2300.0,7.342180707156799,16887.015626460638,5.0,8.443507813230319,0.16887015626460639,13.612377969494926
2018-03-30,2018-04-02,1,000016.SZ,SELL,FILLED,,1800.0,9.092734640874658,16366.922353574386,5.0,8.183461176787192,0.16366922353574387,13.347130400322936
2018-03-30,2018-04-02,1,000038.SZ,SELL,FILLED,,100.0,9.048255702904562,904.8255702904562,5.0,0.4524127851452281,0.009048255702904563,5.461461040848133
2018-03-30,2018-04-02,1,600008.SH,SELL,FILLED,,100.0,10.626157478750022,1062.6157478750022,5.0,0.5313078739375011,0.010626157478750023,5.541934031416251
2018-03-30,2018-04-02,1,600018.SH,SELL,FILLED,,200.0,10.809450620235728,2161.8901240471455,5.0,1.0809450620235728,0.021618901240471458,6.1025639632640445
2018-03-30,2018-04-02,1,600020.SH,SELL,FILLED,,1700.0,8.032573452689318,13655.37486957184,5.0,6.82768743478592,0.1365537486957184,11.964241183481638
2018-03-30,2018-04-02,1,600034.SH,SELL,FILLED,,100.0,11.17245043792412,1117.245043792412,5.0,0.558622521896206,0.011172450437924121,5.5697949723341305
2018-03-30,2018-04-02,1,000014.SZ,BUY,FILLED,,1900.0,9.773830662158936,18570.27825810198,5.0,0.0,0.1857027825810198,5.18570278258102
2018-03-30,2018-04-02,1,600010.SH,BUY,FILLED,,200.0,9.284644841396714,1856.9289682793428,5.0,0.0,0.01856928968279343,5.018569289682794
2018-03-30,2018-04-02,1,600024.SH,BUY,FILLED,,1600.0,9.389466774342058,15023.146838947292,5.0,0.0,0.15023146838947293,5.150231468389473
2018-03-30,2018-04-02,1,600028.SH,BUY,FILLED,,1700.0,8.757248857006244,14887.323056910614,5.0,0.0,0.14887323056910615,5.148873230569106
2018-03-30,2018-04-02,1,600036.SH,BUY,FILLED,,100.0,9.092582759736823,909.2582759736823,5.0,0.0,0.009092582759736824,5.009092582759737
2018-03-30,2018-04-02,1,600042.SH,BUY,FILLED,,100.0,8.375849742892248,837.5849742892248,5.0,0.0,0.008375849742892249,5.008375849742892
2018-04-30,2018-05-01,1,000004.SZ,SELL,FILLED,,1900.0,9.112072893710605,17312.93849805015,5.0,8.656469249025074,0.1731293849805015,13.829598634005576
2018-04-30,2018-05-01,1,000006.SZ,SELL,FILLED,,100.0,9.200394187642962,920.0394187642962,5.0,0.4600197093821481,0.009200394187642963,5.469220103569791
2018-04-30,2018-05-01,1,000014.SZ,SELL,FILLED,,200.0,10.284017074030956,2056.803414806191,5.0,1.0284017074030956,0.020568034148061912,6.048969741551158
2018-04-30,2018-05-01,1,000046.SZ,SELL,FILLED,,300.0,10.556848456821884,3167.054537046565,5.0,1.5835272685232826,0.03167054537046565,6.615197813893748
2018-04-30,2018-05-01,1,600000.SH,SELL,FILLED,,100.0,9.411439640939001,941.1439640939001,5.0,0.47057198204695005,0.009411439640939002,5.479983421687889
2018-04-30,2018-05-01,1,000016.SZ,BUY,FILLED,,1500.0,10.388025176214821,15582.037764322233,5.0,0.0,0.15582037764322235,5.155820377643223
2018-04-30,2018-05-01,1,600036.SH,BUY,FILLED,,100.0,8.758136981987551,875.8136981987551,5.0,0.0,0.008758136981987552,5.008758136981988
2018-04-30,2018-05-01,1,600038.SH,BUY,FILLED,,100.0,9.438015641616031,943.8015641616031,5.0,0.0,0.009438015641616032,5.009438015641616
2018-04-30,2018-05-01,1,600042.SH,BUY,FILLED,,100.0,8.25972765505762,825.972765505762,5.0,0.0,0.00825972765505762,5.008259727655058
2018-05-31,2018-06-01,1,000016.SZ,SELL,FILLED,,1500.0,9.525148283825752,14287.722425738628,5.0,7.143861212869314,0.1428772242573863,12.2867384371267
2018-05-31,2018-06-01,1,000032.SZ,SELL,FILLED,,1500.0,9.414891500626664,14122.337250939996,5.0,7.061168625469998,0.14122337250939998,12.202391997979397
2018-05-31,2018-06-01,1,600018.SH,SELL,FILLED,,1400.0,8.855870162586132,12398.218227620586,5.0,6.199109113810293,0.12398218227620587,11.3230912960865
2018-05-31,2018-06-01,1,600042.SH,SELL,FILLED,,1800.0,7.210408611531883,12978.73550075739,5.0,6.489367750378695,0.1297873550075739,11.61915510538627
2018-05-31,2018-06-01,1,600046.SH,SELL,FILLED,,1200.0,11.307393381142264,13568.872057370716,5.0,6.784436028685358,0.13568872057370718,11.920124749259065
2018-05-31,2018-06-01,1,000004.SZ,BUY,FILLED,,6000.0,8.795007022096677,52770.042132580056,13.192510533145015,0.0,0.5277004213258006,13.720210954470815
2018-05-31,2018-06-01,1,000006.SZ,BUY,FILLED,,4000.0,8.802932093540804,35211.72837416321,8.802932093540804,0.0,0.35211728374163215,9.155049377282436
2018-05-31,2018-06-01,1,000014.SZ,BUY,FILLED,,3400.0,10.29584932586427,35005.88770793851,8.751471926984628,0.0,0.35005887707938516,9.101530804064014
2018-05-31,2018-06-01,1,000022.SZ,BUY,FILLED,,2600.0,14.093182174491815,36642.27365367872,9.16056841341968,0.0,0.36642273653678725,9.526991149956467
2018-05-31,2018-06-01,1,000030.SZ,BUY,FILLED,,2000.0,17.237445911444482,34474.89182288897,8.618722955722243,0.0,0.3447489182288897,8.963471873951132
2018-05-31,2018-06-01,1,000038.SZ,BUY,FILLED,,2800.0,9.20645430789074,25778.07206209407,6.444518015523518,0.0,0.2577807206209407,6.702298736144459
2018-05-31,2018-06-01,1,000042.SZ,BUY,FILLED,,3900.0,10.349779414894085,40364.13971808693,10.091034929521733,0.0,0.40364139718086933,10.494676326702603
2018-05-31,2018-06-01,1,000046.SZ,BUY,FILLED,,2900.0,10.270662471695527,29784.92116791703,7.446230291979258,0.0,0.29784921167917033,7.744079503658428
2018-05-31,2018-06-01,1,600000.SH,BUY,FILLED,,3600.0,9.348882628039172,33655.97746094102,8.413994365235256,0.0,0.3365597746094103,8.750554139844667
2018-05-31,2018-06-01,1,600006.SH,BUY,FILLED,,5800.0,9.863248827234504,57206.84319796012,14.301710799490031,0.0,0.5720684319796012,14.873779231469634
2018-05-31,2018-06-01,1,600008.SH,BUY,FILLED,,2600.0,11.59305625710139,30141.946268463613,7.535486567115903,0.0,0.30141946268463615,7.83690602980054
2018-05-31,2018-06-01,1,600010.SH,BUY,FILLED,,2800.0,10.287075846491081,28803.812370175026,7.200953092543757,0.0,0.2880381237017503,7.488991216245507
2018-05-31,2018-06-01,1,600024.SH,BUY,FILLED,,3700.0,10.700754447335681,39592.79145514202,9.898197863785505,0.0,0.39592791455142023,10.294125778336925
2018-05-31,2018-06-01,1,600026.SH,BUY,FILLED,,5200.0,8.168911217026404,42478.3383285373,10.619584582134324,0.0,0.424783383285373,11.044367965419697
2018-05-31,2018-06-01,1,600028.SH,BUY,FILLED,,3700.0,8.531408094043357,31566.209947960422,7.891552486990106,0.0,0.3156620994796043,8.20721458646971
2018-05-31,2018-06-01,1,600034.SH,BUY,FILLED,,2700.0,11.760126326958305,31752.341082787425,7.938085270696856,0.0,0.3175234108278743,8.25560868152473
2018-05-31,2018-06-01,1,600036.SH,BUY,FILLED,,3400.0,9.033331554764388,30713.327286198917,7.67833182154973,0.0,0.3071332728619892,7.985465094411719
2018-05-31,2018-06-01,1,600038.SH,BUY,FILLED,,3700.0,9.493707576405946,35126.718032701996,8.781679508175499,0.0,0.35126718032702,9.132946688502518
2018-05-31,2018-06-01,1,600040.SH,BUY,FILLED,,3400.0,12.100447972044455,41141.52310495115,10.285380776237787,0.0,0.41141523104951155,10.696796007287299
2018-05-31,2018-06-01,1,600048.SH,BUY,FILLED,,1300.0,19.13944660502,24881.280586526,6.220320146631501,0.0,0.24881280586526003,6.469132952496761
2018-06-29,2018-07-02,1,000006.SZ,SELL,FILLED,,200.0,8.783610031529902,1756.7220063059804,5.0,0.8783610031529901,0.017567220063059805,5.89592822321605
2018-06-29,2018-07-02,1,000014.SZ,SELL,FILLED,,300.0,10.362991835472675,3108.8975506418024,5.0,1.5544487753209013,0.031088975506418027,6.585537750827319
2018-06-29,2018-07-02,1,000022.SZ,SELL,FILLED,,100.0,14.561233660403845,1456.1233660403846,5.0,0.7280616830201923,0.014561233660403846,5.742622916680596
2018-06-29,2018-07-02,1,000038.SZ,SELL,FILLED,,4100.0,8.550868037309323,35058.558952968226,8.764639738242057,17.529279476484113,0.3505855895296823,26.644504804255853
2018-06-29,2018-07-02,1,000046.SZ,SELL,FILLED,,300.0,10.704753521028367,3211.4260563085104,5.0,1.6057130281542553,0.032114260563085105,6.63782728871734
2018-06-29,2018-07-02,1,600000.SH,SELL,FILLED,,5300.0,8.610044987935327,45633.23843605723,11.408309609014308,22.816619218028617,0.4563323843605724,34.681261211403495
2018-06-29,2018-07-02,1,600006.SH,SELL,FILLED,,300.0,10.292256100699571,3087.6768302098712,5.0,1.5438384151049356,0.030876768302098716,6.574715183407034
2018-06-29,2018-07-02,1,600010.SH,SELL,FILLED,,100.0,10.157348950109224,1015.7348950109224,5.0,0.5078674475054612,0.010157348950109224,5.51802479645557
2018-06-29,2018-07-02,1,600026.SH,SELL,FILLED,,5200.0,7.311925887234005,38022.014613616826,9.505503653404206,19.011007306808413,0.3802201461361683,28.89673110634879
2018-06-29,2018-07-02,1,600028.SH,SELL,FILLED,,5400.0,8.779347548476863,47408.47676177506,11.852119190443766,23.70423838088753,0.47408476761775065,36.03044233894905
2018-06-29,2018-07-02,1,600036.SH,SELL,FILLED,,300.0,9.390728160953639,2817.2184482860916,5.0,1.408609224143046,0.028172184482860917,6.436781408625907
2018-06-29,2018-07-02,1,600038.SH,SELL,FILLED,,800.0,10.27817911501198,8222.543292009585,5.0,4.111271646004792,0.08222543292009585,9.193497078924889
2018-06-29,2018-07-02,1,600040.SH,SELL,FILLED,,200.0,12.769585115138504,2553.917023027701,5.0,1.2769585115138504,0.025539170230277013,6.302497681744128
2018-06-29,2018-07-02,1,600048.SH,SELL,FILLED,,100.0,20.201709113101952,2020.1709113101952,5.0,1.0100854556550976,0.020201709113101953,6.0302871647681995
2018-06-29,2018-07-02,1,000002.SZ,BUY,FILLED,,6000.0,9.106147892806005,54636.88735683603,13.659221839209007,0.0,0.5463688735683603,14.205590712777367
2018-06-29,2018-07-02,1,000004.SZ,BUY,FILLED,,200.0,9.005521518938643,1801.1043037877287,5.0,0.0,0.01801104303787729,5.018011043037878
2018-06-29,2018-07-02,1,000010.SZ,BUY,FILLED,,5900.0,8.966291059995067,52901.11725397089,13.225279313492724,0.0,0.529011172539709,13.754290486032433
2018-06-29,2018-07-02,1,000016.SZ,BUY,FILLED,,4700.0,10.435769984108113,49048.11892530813,12.262029731327033,0.0,0.4904811892530814,12.752510920580114
2018-06-29,2018-07-02,1,000048.SZ,BUY,FILLED,,3500.0,11.100835373431655,38852.9238070108,9.7132309517527,0.0,0.388529238070108,10.101760189822807
2018-06-29,2018-07-02,1,600008.SH,BUY,FILLED,,800.0,10.68557551235469,8548.460409883752,5.0,0.0,0.08548460409883753,5.085484604098838
2018-06-29,2018-07-02,1,600034.SH,BUY,FILLED,,100.0,12.123858269289467,1212.3858269289467,5.0,0.0,0.012123858269289469,5.012123858269289
2018-07-31,2018-08-01,1,000002.SZ,SELL,FILLED,,4000.0,9.368446617052046,37473.786468208185,9.368446617052047,18.736893234104095,0.37473786468208187,28.480077715838224
2018-07-31,2018-08-01,1,000004.SZ,SELL,FILLED,,6200.0,8.584525129950295,53224.05580569183,13.306013951422958,26.612027902845917,0.5322405580569184,40.45028241232579
2018-07-31,2018-08-01,1,000006.SZ,SELL,FILLED,,5600.0,7.880703606286599,44131.94019520495,11.032985048801239,22.065970097602477,0.44131940195204955,33.54027454835577
2018-07-31,2018-08-01,1,000010.SZ,SELL,FILLED,,5900.0,8.245130747653857,48646.27141115775,12.161567852789439,24.323135705578878,0.48646271411157754,36.97116627247989
2018-07-31,2018-08-01,1,000014.SZ,SELL,FILLED,,3200.0,9.501492581207554,30404.77625986417,7.601194064966043,15.202388129932086,0.30404776259864175,23.10762995749677
2018-07-31,2018-08-01,1,000016.SZ,SELL,FILLED,,3100.0,10.648479809383883,33010.28740909004,8.25257185227251,16.50514370454502,0.3301028740909004,25.08781843090843
2018-07-31,2018-08-01,1,000022.SZ,SELL,FILLED,,3500.0,12.828874945328785,44901.06230865075,11.225265577162688,22.450531154325375,0.4490106230865075,34.12480735457457
2018-07-31,2018-08-01,1,000030.SZ,SELL,FILLED,,1900.0,16.779861131822585,31881.73615046291,7.970434037615728,15.940868075231457,0.31881736150462914,24.230119474351813
2018-07-31,2018-08-01,1,000042.SZ,SELL,FILLED,,2500.0,10.00803976494649,25020.099412366224,6.255024853091556,12.510049706183112,0.25020099412366226,19.015275553398332
2018-07-31,2018-08-01,1,000046.SZ,SELL,FILLED,,2600.0,10.555528719508306,27444.374670721594,6.861093667680398,13.722187335360797,0.27444374670721594,20.85772474974841
2018-07-31,2018-08-01,1,000048.SZ,SELL,FILLED,,2400.0,11.647250576464701,27953.401383515284,6.988350345878821,13.976700691757642,0.27953401383515286,21.244585051471617
2018-07-31,2018-08-01,1,600006.SH,SELL,FILLED,,3900.0,9.811055121043275,38263.11497206877,9.565778743017193,19.131557486034385,0.38263114972068774,29.079967378772267
2018-07-31,2018-08-01,1,600008.SH,SELL,FILLED,,3200.0,10.452932078720648,33449.382651906075,8.36234566297652,16.72469132595304,0.3344938265190608,25.42153081544862
2018-07-31,2018-08-01,1,600010.SH,SELL,FILLED,,2700.0,10.302298471540581,27816.205873159568,6.954051468289892,13.908102936579784,0.2781620587315957,21.140316463601273
2018-07-31,2018-08-01,1,600024.SH,SELL,FILLED,,3700.0,10.0463503824603,37171.49641510311,9.292874103775777,18.585748207551553,0.3717149641510311,28.250337275478362
2018-07-31,2018-08-01,1,600034.SH,SELL,FILLED,,2800.0,12.024874003276873,33669.647209175244,8.417411802293811,16.834823604587623,0.33669647209175246,25.588931878973188
2018-07-31,2018-08-01,1,600036.SH,SELL,FILLED,,3400.0,8.989978117304602,30565.92559883565,7.641481399708913,15.282962799417826,0.3056592559883565,23.230103455115096
2018-07-31,2018-08-01,1,600038.SH,SELL,FILLED,,3300.0,9.71977974044315,32075.273143462393,8.0188182858656,16.0376365717312,0.32075273143462396,24.37720758903142
2018-07-31,2018-08-01,1,600040.SH,SELL,FILLED,,2100.0,11.307384039861255,23745.506483708636,5.936376620927159,11.872753241854317,0.23745506483708637,18.04658492761856
2018-07-31,2018-08-01,1,600048.SH,SELL,FILLED,,1400.0,20.608554675662113,28851.97654592696,7.21299413648174,14.42598827296348,0.2885197654592696,21.92750217490449
2018-07-31,2018-08-01,1,000036.SZ,BUY,FILLED,,1800.0,7.445284990843789,13401.51298351882,5.0,0.0,0.1340151298351882,5.134015129835189
2018-07-31,2018-08-01,1,000040.SZ,BUY,FILLED,,1600.0,8.708995883088807,13934.393412942092,5.0,0.0,0.13934393412942092,5.139343934129421
2018-07-31,2018-08-01,1,600018.SH,BUY,FILLED,,1300.0,9.606451583856026,12488.387059012834,5.0,0.0,0.12488387059012834,5.1248838705901285
2018-07-31,2018-08-01,1,600028.SH,BUY,FILLED,,1700.0,8.46757807069408,14394.882720179936,5.0,0.0,0.14394882720179938,5.1439488272017995
2018-08-31,2018-09-03,1,000002.SZ,SELL,FILLED,,100.0,9.111960626404352,911.1960626404352,5.0,0.45559803132021764,0.009111960626404353,5.464709991946622
2018-08-31,2018-09-03,1,000014.SZ,SELL,FILLED,,100.0,10.323649133624356,1032.3649133624356,5.0,0.5161824566812178,0.010323649133624357,5.526506105814842
2018-08-31,2018-09-03,1,000016.SZ,SELL,FILLED,,1600.0,9.080007054162,14528.011286659199,5.0,7.264005643329599,0.145280112866592,12.40928575619619
2018-08-31,2018-09-03,1,000040.SZ,SELL,FILLED,,100.0,9.573990560969882,957.3990560969883,5.0,0.47869952804849414,0.009573990560969883,5.488273518609464
2018-08-31,2018-09-03,1,000042.SZ,SELL,FILLED,,200.0,11.636104691859867,2327.2209383719733,5.0,1.1636104691859868,0.023272209383719735,6.186882678569707
2018-08-31,2018-09-03,1,000046.SZ,SELL,FILLED,,100.0,10.04074930848378,1004.074930848378,5.0,0.502037465424189,0.010040749308483782,5.512078214732673
2018-08-31,2018-09-03,1,600006.SH,SELL,FILLED,,1600.0,9.491055244016172,15185.688390425876,5.0,7.592844195212938,0.15185688390425878,12.744701079117197
2018-08-31,2018-09-03,1,600008.SH,SELL,FILLED,,1600.0,9.770179914305375,15632.287862888601,5.0,7.816143931444301,0.15632287862888603,12.972466810073186
2018-08-31,2018-09-03,1,600024.SH,SELL,FILLED,,1600.0,8.973797826963784,14358.076523142054,5.0,7.179038261571027,0.14358076523142055,12.322619026802448
2018-08-31,2018-09-03,1,600028.SH,SELL,FILLED,,100.0,8.904691845808033,890.4691845808034,5.0,0.4452345922904017,0.008904691845808034,5.454139284136209
2018-08-31,2018-09-03,1,600036.SH,SELL,FILLED,,1500.0,8.775628884442233,13163.44332666335,5.0,6.581721663331675,0.13163443326663352,11.713356096598309
2018-08-31,2018-09-03,1,600038.SH,SELL,FILLED,,1300.0,9.381293341423286,12195.68134385027,5.0,6.097840671925136,0.12195681343850272,11.219797485363639
2018-08-31,2018-09-03,1,000010.SZ,BUY,PARTIAL,,1800.0,8.356051831179373,15040.893296122871,5.0,0.0,0.15040893296122873,5.150408932961229
2018-08-31,2018-09-03,1,000020.SZ,BUY,FILLED,,1800.0,7.6152015328347415,13707.362759102534,5.0,0.0,0.13707362759102534,5.137073627591025
2018-08-31,2018-09-03,1,000036.SZ,BUY,FILLED,,100.0,7.1829219190213776,718.2921919021378,5.0,0.0,0.007182921919021378,5.007182921919021
2018-08-31,2018-09-03,1,000038.SZ,BUY,FILLED,,1600.0,9.49278802335994,15188.460837375906,5.0,0.0,0.15188460837375906,5.151884608373759
2018-08-31,2018-09-03,1,000044.SZ,BUY,FILLED,,2000.0,7.351516678059724,14703.033356119447,5.0,0.0,0.1470303335611945,5.147030333561195
2018-08-31,2018-09-03,1,600016.SH,BUY,FILLED,,1800.0,8.368149839368762,15062.66971086377,5.0,0.0,0.1506266971086377,5.150626697108637
2018-08-31,2018-09-03,1,600026.SH,BUY,FILLED,,1900.0,8.101231011829398,15392.338922475856,5.0,0.0,0.15392338922475857,5.153923389224759
2018-08-31,2018-09-04,2,000010.SZ,BUY,FILLED,,100.0,8.355181775789507,835.5181775789507,5.0,0.0,0.008355181775789507,5.00835518177579
2018-09-28,2018-10-01,1,000002.SZ,SELL,FILLED,,1900.0,8.641089959132916,16418.07092235254,5.0,8.20903546117627,0.16418070922352543,13.373216170399797
2018-09-28,2018-10-01,1,000010.SZ,SELL,FILLED,,1900.0,7.951329707626289,15107.52644448995,5.0,7.553763222244974,0.1510752644448995,12.704838486689875
2018-09-28,2018-10-01,1,000020.SZ,SELL,FILLED,,1800.0,7.124251801525245,12823.653242745442,5.0,6.411826621372721,0.12823653242745442,11.540063153800176
2018-09-28,2018-10-01,1,000036.SZ,SELL,FILLED,,1900.0,7.131792286114951,13550.405343618408,5.0,6.775202671809204,0.13550405343618407,11.910706725245388
2018-09-28,2018-10-01,1,000044.SZ,SELL,FILLED,,2000.0,7.070673823664269,14141.34764732854,5.0,7.070673823664269,0.1414134764732854,12.212087300137554
2018-09-28,2018-10-01,1,600010.SH,SELL,FILLED,,1600.0,9.511397980140098,15218.236768224157,5.0,7.609118384112079,0.15218236768224158,12.76130075179432
2018-09-28,2018-10-01,1,600018.SH,SELL,FILLED,,1300.0,9.239635344408038,12011.52594773045,5.0,6.005762973865225,0.1201152594773045,11.12587823334253
2018-09-28,2018-10-01,1,000004.SZ,BUY,FILLED,,3100.0,8.795903423230083,27267.300612013256,6.816825153003314,0.0,0.27267300612013257,7.089498159123446
2018-09-28,2018-10-01,1,000014.SZ,BUY,FILLED,,100.0,10.912442133097489,1091.2442133097488,5.0,0.0,0.01091244213309749,5.0109124421330975
2018-09-28,2018-10-01,1,000038.SZ,BUY,FILLED,,200.0,9.038307196768152,1807.6614393536304,5.0,0.0,0.018076614393536306,5.018076614393537
2018-09-28,2018-10-01,1,000040.SZ,BUY,FILLED,,300.0,8.828081589871672,2648.4244769615016,5.0,0.0,0.026484244769615018,5.026484244769615
2018-09-28,2018-10-01,1,000042.SZ,BUY,FILLED,,100.0,12.20934288788616,1220.934288788616,5.0,0.0,0.01220934288788616,5.012209342887886
2018-09-28,2018-10-01,1,000046.SZ,BUY,FILLED,,100.0,10.006862562369976,1000.6862562369977,5.0,0.0,0.010006862562369977,5.01000686256237
2018-09-28,2018-10-01,1,000048.SZ,BUY,FILLED,,200.0,11.686200595864698,2337.2401191729396,5.0,0.0,0.023372401191729397,5.02337240119173
2018-09-28,2018-10-01,1,600016.SH,BUY,FILLED,,500.0,8.194666516227635,4097.3332581138175,5.0,0.0,0.04097333258113818,5.040973332581138
2018-09-28,2018-10-01,1,600026.SH,BUY,FILLED,,100.0,8.409016270417123,840.9016270417122,5.0,0.0,0.008409016270417123,5.008409016270417
2018-09-28,2018-10-01,1,600028.SH,BUY,FILLED,,300.0,8.653730241670425,2596.1190725011274,5.0,0.0,0.025961190725011275,5.0259611907250115
2018-09-28,2018-10-01,1,600034.SH,BUY,FILLED,,200.0,12.284259636608676,2456.8519273217353,5.0,0.0,0.024568519273217355,5.024568519273218
2018-09-28,2018-10-01,1,600036.SH,BUY,FILLED,,1600.0,9.802380508693611,15683.808813909778,5.0,0.0,0.1568380881390978,5.156838088139097
2018-09-28,2018-10-01,1,600040.SH,BUY,FILLED,,400.0,11.291635467417159,4516.654186966864,5.0,0.0,0.04516654186966864,5.045166541869668
2018-09-28,2018-10-01,1,600042.SH,BUY,FILLED,,1800.0,8.288419454019168,14919.155017234503,5.0,0.0,0.14919155017234503,5.149191550172345
2018-09-28,2018-10-01,1,600044.SH,BUY,FILLED,,1100.0,11.997114275961117,13196.825703557228,5.0,0.0,0.1319682570355723,5.131968257035572
